"LURN_SAK","INCIDENT_DATE","STAT","STAT_DESC","STREET","CITY","ZIP","XY_POINT","INCIDENT_ID","REPORTING_DISTRICT","SEQ","UNIT_ID","UNIT_NAME","DELETED"
16518864,"2013-09-19 10:15:00","093","GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","7700 JACKSON ST","PARAMOUNT","90723","6511621.79225263,1780398.27478211","913-18287-1367","1367","18287","CA0190013","LAKEWOOD","N"
16518905,"2013-09-19 10:30:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","18800 NORWALK BLVD","ARTESIA","90701","6539763.32365674,1771850.63179894","913-18290-1349","1349","18290","CA0190013","LAKEWOOD","N"
16518857,"2013-09-19 10:30:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","16200 PARAMOUNT BLVD","PARAMOUNT","90723","6512558.19720396,1781144.28542918","913-18284-1368","1368","18284","CA0190013","LAKEWOOD","N"
16519255,"2013-09-19 11:00:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","8100 ROSECRANS AVE","PARAMOUNT","90723","6514109.53104354,1787537.84285203","913-18319-1365","1365","18319","CA0190013","LAKEWOOD","N"
16518954,"2013-09-19 11:50:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","11800 161ST ST","NORWALK","90650","6537289.4735287,1780466.49413386","913-12961-0458","0458","12961","CA0190004","NORWALK","N"
16518573,"2013-09-19 12:30:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","COLORADO BLVD & FULTON AVE","PASADENA","91107","6538833.99975285,1875625.87479675","913-08957-0590","0590","08957","CA0190005","TEMPLE","N"
16519336,"2013-09-19 17:16:00","092","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van, Attempt","13600 TELEGRAPH RD","WHITTIER","90604","6549655.64695904,1798787.25408019","913-12987-0494","0494","12987","CA0190004","NORWALK","N"
16519303,"2013-09-19 17:25:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","19500 E KNOLLCREST DR","COVINA","91724","6600844.20731136,1851416.18523945","913-04648-0872","0872","04648","CA0190008","SAN DIMAS","N"
16519322,"2013-09-19 18:10:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","400 STONEHURST DR","ALTADENA","91001",,"913-02466-0772","0772","02466","CA0190007","ALTADENA","N"
16520276,"2013-09-19 20:00:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","6400 WINNETKA AVE","LOS ANGELES",,"6388945.43349747,1890875.42237047","913-05671-6884","6884","05671","CA0190031","TRANSIT SERVICES BUREAU","N"
16519471,"2013-09-19 20:30:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","310 MARGARET AVE","EAST LOS ANGELES","90022","6516720.03281706,1833591.2390101","913-11585-0285","0285","11585","CA0190002","EAST LOS ANGELES","N"
16519660,"2013-09-20 00:17:30","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","9200 TELEGRAPH RD","PICO RIVERA",,"6529458.040857,1807301.76610071","913-07017-1516","1516","07017","CA0190015","PICO RIVERA","N"
16519673,"2013-09-20 02:30:00","093","GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","5200 TYLER AVE","ARCADIA","91006","6554017.13538667,1858978.25301886","913-09022-0585","0585","09022","CA0190005","TEMPLE","N"
16519653,"2013-09-20 02:59:57","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","11200 BUDLONG AVE","LOS ANGELES",,"6471967.60909395,1797583.92249736","913-08250-0375","0375","08250","CA0190003","SOUTH LOS ANGELES","N"
16519671,"2013-09-20 03:40:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","9900 RUFUS AVE","WHITTIER",,"6551745.45380305,1801630.8149941","913-12999-0491","0491","12999","CA0190004","NORWALK","N"
16519725,"2013-09-20 05:50:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","1100 S GARFIELD AVE","LOS ANGELES",,"6522130.94839962,1826766.94976112","913-11600-0287","0287","11600","CA0190002","EAST LOS ANGELES","N"
16520456,"2013-09-20 06:30:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","5100 GLENDORA AVE","COVINA",,"6603276.70933615,1860942.13108253","913-04662-0870","0870","04662","CA0190008","SAN DIMAS","N"
16519717,"2013-09-20 07:00:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","15400 FREEMAN AVE","LAWNDALE","90260","6455732.47570076,1782883.84530518","913-08255-0331","0331","08255","CA0190003","SOUTH LOS ANGELES","N"
16519751,"2013-09-20 08:05:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","11900 SPROUL ST","NORWALK","90650","6537812.94590694,1790302.97019579","913-13004-0454","0454","13004","CA0190004","NORWALK","N"
16520220,"2013-09-20 09:00:00","094","GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van, Attempt","11400 COLIMA RD","WHITTIER","90605","6554656.97127396,1795630.84438252","913-13013-0494","0494","13013","CA0190004","NORWALK","N"
16520545,"2013-09-20 11:00:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","30400 CARTIER DR","RANCHO PALOS VERDES","90275","6441268.52843186,1733220.37405936","913-03363-1739","1739","03363","CA0190017","LOMITA","N"
16520535,"2013-09-20 12:00:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","5800 MALT AVE","COMMERCE","90040","6517068.53267144,1816345.75702086","913-11615-0246","0246","11615","CA0190002","EAST LOS ANGELES","N"
16520499,"2013-09-20 14:57:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","17200 STUDEBAKER RD","CERRITOS","90703","6531180.72295095,1776747.27453819","913-03558-2310","2310","03558","CA01900R7","CERRITOS","N"
16520721,"2013-09-20 16:30:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","9000 WALNUT ST","BELLFLOWER","90706","6518554.19606854,1778765.33350415","913-18396-1334","1334","18396","CA0190013","LAKEWOOD","N"
16520686,"2013-09-20 17:50:00","090","GRAND THEFT VEHICLE (GTA): Cargo/Vehicle, laden with freight","400 W 131ST ST","LOS ANGELES",,"6476200.05513388,1791013.00009391","913-14569-2141","2141","14569","CA01900V3","CENTURY","N"
16520694,"2013-09-20 18:00:00","093","GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","12100 IMPERIAL HWY","NORWALK","90650","6539505.2190972,1792370.05136344","913-13028-0452","0452","13028","CA0190004","NORWALK","N"
16520744,"2013-09-20 18:40:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","10800 INGLEWOOD AVE","INGLEWOOD",,"6452126.11301588,1799866.80310218","913-08273-0382","0382","08273","CA0190003","SOUTH LOS ANGELES","N"
16513833,"2013-09-20 19:19:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","9200 ZAMORA AVE","LOS ANGELES",,"6485491.73230812,1805063.28417903","913-14214-2176","2176","14214","CA01900V3","CENTURY","N"
16521457,"2013-09-20 21:15:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","3200 EUCLID AVE","LYNWOOD","90262","6497263.570445,1790894.98526","913-14596-2116","2116","14596","CA01900V3","CENTURY","N"
16520932,"2013-09-20 21:15:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","21800 VIOLET AVE","HAWAIIAN GARDENS","90716","6537557.09996195,1760454.78218886","913-18414-1351","1351","18414","CA0190013","LAKEWOOD","N"
16521373,"2013-09-20 23:00:00","092","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van, Attempt","14500 MCNAB AVE","BELLFLOWER",,"6527856.27225077,1785832.99586801","913-18424-1333","1333","18424","CA0190013","LAKEWOOD","N"
16521062,"2013-09-21 01:30:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","4100 E CESAR E CHAVEZ AVE","LOS ANGELES",,"6508396.35447779,1837115.10983904","913-11641-0277","0277","11641","CA0190002","EAST LOS ANGELES","N"
16521102,"2013-09-21 02:00:00","097","GRAND THEFT VEHICLE (GTA): Other Veh (Snowmobile, Golf Cart, Etc)","1300 SUNOL DR","LOS ANGELES","90023","6507494.8182231,1828248.13315044","913-11642-0278","0278","11642","CA0190002","EAST LOS ANGELES","N"
16521210,"2013-09-21 02:30:00","093","GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","3100 CHARLOTTE AVE","ROSEMEAD","91770","6535035.56858769,1846192.71537144","913-09062-0533","0533","09062","CA0190005","TEMPLE","N"
16521130,"2013-09-21 05:37:30","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","4600 ARLINGTON AVE","LYNWOOD","90262","6503743.45466287,1788376.79622662","913-14587-2118","2118","14587","CA01900V3","CENTURY","N"
16521605,"2013-09-21 12:30:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","100 CITADEL DR","COMMERCE","90040","6515590.59938606,1824365.85625623","913-11652-0245","0245","11652","CA0190002","EAST LOS ANGELES","N"
16521499,"2013-09-21 13:03:36","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","7900 ALL AMERICAN CITY WAY","PARAMOUNT",,"6512786.34523711,1786651.98580861","913-18435-1364","1364","18435","CA0190013","LAKEWOOD","N"
16521551,"2013-09-21 13:44:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","1100 W 117TH ST","LOS ANGELES",,"6472027.84945905,1796161.64351778","913-08295-0378","0378","08295","CA0190003","SOUTH LOS ANGELES","N"
16521750,"2013-09-21 16:30:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","2200 EDWARDS AVE","SOUTH EL MONTE","91733","6546968.19203213,1842189.81589694","913-09079-0560","0560","09079","CA0190005","TEMPLE","N"
16521754,"2013-09-21 17:58:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","10800 LONG BEACH BLVD","LYNWOOD","90262","6497045.62478265,1798737.14616712","913-14609-2111","2111","14609","CA01900V3","CENTURY","N"
16521778,"2013-09-21 19:00:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","5300 ROSEMEAD BLVD","PICO RIVERA",,"6535854.23458029,1821300.67592169","913-07057-1513","1513","07057","CA0190015","PICO RIVERA","N"
16521812,"2013-09-21 20:17:06","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","5100 LAKEWOOD BLVD","LAKEWOOD",,"6518445.60803607,1768032.65463285","913-18463-1329","1329","18463","CA0190013","LAKEWOOD","N"
16521974,"2013-09-21 21:40:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","5800 ALLSTON ST","LOS ANGELES",,"6517488.46687095,1827569.57184352","913-11672-0287","0287","11672","CA0190002","EAST LOS ANGELES","N"
16520885,"2013-09-21 21:55:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","ADAMS ST & GEORGIA AVE","PARAMOUNT",,"6514292.499826,1784152.12520756","913-18410-1368","1368","18410","CA0190013","LAKEWOOD","N"
16522056,"2013-09-21 22:40:00","095","GRAND THEFT VEHICLE (GTA): Motorcycle","11200 FERINA ST","NORWALK",,"6532827.48114036,1783281.7201307","913-13093-0455","0455","13093","CA0190004","NORWALK","N"
16522217,"2013-09-22 01:30:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","200 N MCDONNELL AVE","EAST LOS ANGELES","90022","6511135.9844972,1836298.34277178","913-11683-0281","0281","11683","CA0190002","EAST LOS ANGELES","N"
16522317,"2013-09-22 03:00:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","7600 FERN AVE","ROSEMEAD","91770","6530390.27310322,1844081.36685138","913-09105-0532","0532","09105","CA0190005","TEMPLE","N"
16522093,"2013-09-22 09:48:05","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","6600 ROSECRANS AVE","PARAMOUNT",,"6507080.7567153,1787079.79619595","913-18483-1363","1363","18483","CA0190013","LAKEWOOD","N"
16522097,"2013-09-22 09:54:57","093","GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","9600 WALNUT ST","BELLFLOWER",,"6522543.13392696,1778910.05662994","913-18484-1334","1334","18484","CA0190013","LAKEWOOD","N"
16522110,"2013-09-22 10:28:40","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","7000 SAN CARLOS ST","PARAMOUNT",,"6508093.22713128,1786880.19948226","913-18487-1363","1363","18487","CA0190013","LAKEWOOD","N"
16522116,"2013-09-22 10:44:26","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","14500 PERILLA AVE","PARAMOUNT",,"6516811.30844837,1786572.7962257","913-18488-1365","1365","18488","CA0190013","LAKEWOOD","N"
16522131,"2013-09-22 11:00:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","UNKNOWN","UNKNOWN",,,"913-08309-0334","0334","08309","CA0190003","SOUTH LOS ANGELES","N"
16522525,"2013-09-22 13:30:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","12100 MURIEL DR","LYNWOOD",,"6501477.26825036,1791306.69719094","913-14666-2117","2117","14666","CA01900V3","CENTURY","N"
16522341,"2013-09-22 17:39:26","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","15700 LA FORTUNA DR","LA MIRADA",,"6563055.00959596,1783437.72802077","913-13107-0468","0468","13107","CA0190004","NORWALK","N"
16522414,"2013-09-22 18:15:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","3100 IMPERIAL HWY","LYNWOOD","90262","6496751.70749153,1796643.50344643","913-14658-2111","2111","14658","CA01900V3","CENTURY","N"
16522439,"2013-09-22 19:10:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","6500 WHITTIER BLVD","COMMERCE","90040","6521493.324213,1827917.899809","913-11696-0242","0242","11696","CA0190002","EAST LOS ANGELES","N"
16522308,"2013-09-22 19:40:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","LOCHINVAR DR & PASSIONS BLVD","PICO RIVERA",,"6534127,1814619.125","913-07072-1517","1517","07072","CA0190015","PICO RIVERA","N"
16522480,"2013-09-22 20:30:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","2000 LAKE AVE","ALTADENA",,"6521866.72763468,1888377.6188036","913-02492-0775","0775","02492","CA0190007","ALTADENA","N"
16522545,"2013-09-22 21:30:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","PIONEER BLVD & SPROUL ST","NORWALK","90650",,"913-13120-0454","0454","13120","CA0190004","NORWALK","N"
16522496,"2013-09-22 21:30:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","10700 PLEASANT WAY","WHITTIER",,"6541959.95786063,1818816.56471669","913-07079-1575","1575","07079","CA0190015","PICO RIVERA","N"
16522674,"2013-09-23 02:30:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","1400 KEM WAY","WALNUT","91789","6606927.41758586,1839789.25967444","913-06541-2911","2911","06541","CA0190020","WALNUT","N"
16522928,"2013-09-23 10:34:45","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","11112 OSAGE AVE","INGLEWOOD",,"6456734.34086256,1798689.71547128","913-08329-0383","0383","08329","CA0190003","SOUTH LOS ANGELES","N"
16492296,"2013-08-25 02:48:00","277","ARSON: Motor Vehicles (Autos, Trucks, Buses, M/C Etc)","14000 SOLEDAD CANYON RD","SANTA CLARITA",,"6449120.61775599,1981487.85778609","013-11705-0635","0635","11705","CA0190006","SANTA CLARITA VALLEY","N"
16492277,"2013-08-25 03:12:00","277","ARSON: Motor Vehicles (Autos, Trucks, Buses, M/C Etc)","1100 E STOCKTON ST","COMPTON",,"6497686.25483502,1790388.85552271","013-11033-2823","2823","11033","CA0190042","COMPTON","N"
16493312,"2013-08-26 10:13:00","277","ARSON: Motor Vehicles (Autos, Trucks, Buses, M/C Etc)","CAIRO AVE & VICTORIA ST","CARSON","90746","6479027.45070517,1774024.87271814","013-08732-1614","1614","08732","CA0190016","CARSON","N"
16493894,"2013-08-26 21:39:00","277","ARSON: Motor Vehicles (Autos, Trucks, Buses, M/C Etc)","DOZIER ST & RECORD AVE","EAST LOS ANGELES","90022","6506449.5,1837514.375","013-10520-0275","0275","10520","CA0190002","EAST LOS ANGELES","N"
16495102,"2013-08-27 22:53:00","270","ARSON: Single Occupancy Residential","15400 S WILLIAMS AVE","COMPTON","90220","6503985.80522804,1783469.64724828","013-11140-2852","2852","11140","CA0190042","COMPTON","N"
16500638,"2013-09-02 20:00:00","279","ARSON: All Others","10000 LAMPSON ST","WHITTIER","90606","6543454.31323312,1825724.55552045","013-06516-1573","1573","06516","CA0190015","PICO RIVERA","N"
16500706,"2013-09-02 20:42:00","279","ARSON: All Others","FAIRWAY DR & SAN GABRIEL RIVER BED","PICO RIVERA",,"6541874.979835,1827347.772239","013-06524-1511","1511","06524","CA0190015","PICO RIVERA","N"
16501312,"2013-09-03 12:40:00","270","ARSON: Single Occupancy Residential","29100 FLORABUNDA RD","CANYON COUNTRY",,"6443444.99476969,1981218.28365167","013-12161-0635","0635","12161","CA0190006","SANTA CLARITA VALLEY","N"
16500738,"2013-09-03 19:05:00","279","ARSON: All Others","9600 BEVERLY BLVD","PICO RIVERA",,"6540240.63782773,1825013.84287137","013-06527-1512","1512","06527","CA0190015","PICO RIVERA","N"
16507389,"2013-09-03 21:15:00","277","ARSON: Motor Vehicles (Autos, Trucks, Buses, M/C Etc)","CAMINO REAL AVE & PECK RD","MONROVIA","91016",,"013-08583-0583","0583","08583","CA0190005","TEMPLE","N"
16501958,"2013-09-03 23:27:00","274","ARSON: Other Commercial (Stores, Restaurants, Etc)","9100 S PAINTER AVE","WHITTIER","90604","6548998.643242,1805735.253933","013-12187-0491","0491","12187","CA0190004","NORWALK","N"
16503099,"2013-09-04 18:22:00","274","ARSON: Other Commercial (Stores, Restaurants, Etc)","600 E COMPTON BLVD","COMPTON","90220","6481348.72510174,1784411.86700743","013-11560-2822","2822","11560","CA0190042","COMPTON","N"
16503207,"2013-09-04 23:15:00","277","ARSON: Motor Vehicles (Autos, Trucks, Buses, M/C Etc)","2800 AVENUE K-12","LANCASTER",,"6507376.220754,2064007.045017","013-15941-1192","1192","15941","CA0190024","LANCASTER","N"
16503425,"2013-09-05 08:20:00","279","ARSON: All Others","6500 SAN JUAN ST","PARAMOUNT","90723","6506218.26407037,1786431.70984694","013-17267-1363","1363","17267","CA0190013","LAKEWOOD","N"
16506888,"2013-09-07 21:00:00","279","ARSON: All Others","200 E AVENUE R","PALMDALE","93550","6523918.44908969,2030374.55501229","013-12821-2610","2610","12821","CA01900W9","PALMDALE","N"
16513885,"2013-09-08 07:00:00","270","ARSON: Single Occupancy Residential","4200 PRADO DE LOS CIERVOS","CALABASAS",,"6359050.8106498,1875380.89846477","013-05486-2248","2248","05486","CA0190022","MALIBU/LOST HILLS","N"
16507216,"2013-09-08 10:32:00","278","ARSON: Other Mobile Property (Trailer, Boat, Airplane, Motor Home)","10500 DUNLAP CROSSING RD","WHITTIER","90606","6539616.166896,1816358.972031","013-06688-1576","1576","06688","CA0190015","PICO RIVERA","N"
16507447,"2013-09-08 17:30:00","279","ARSON: All Others","37TH ST E & E AVENUE Q-12","PALMDALE",,"6542749.715548,2032210.979519","013-12844-2608","2608","12844","CA01900W9","PALMDALE","N"
16509028,"2013-09-10 09:42:47","277","ARSON: Motor Vehicles (Autos, Trucks, Buses, M/C Etc)","2000 SAYBROOK AVE","COMMERCE","90040","6520269.33826101,1824876.39835781","013-11154-0245","0245","11154","CA0190002","EAST LOS ANGELES","N"
16513383,"2013-09-11 17:03:00","279","ARSON: All Others","4800 PASSONS BLVD","PICO RIVERA",,"6538593.92203528,1823162.31884703","013-80038-1512","1512","80038","CA0190015","PICO RIVERA","N"
16513466,"2013-09-12 03:52:00","279","ARSON: All Others","900 S GERHART AVE","COMMERCE",,"6517110.97758695,1828405.32756932","013-11335-0242","0242","11335","CA0190002","EAST LOS ANGELES","N"
16513008,"2013-09-13 12:45:00","279","ARSON: All Others","200 W BASELINE RD","LA VERNE","91750","6636785.00747688,1866470.54391021","013-04530-0877","0877","04530","CA0190008","SAN DIMAS","N"
16514149,"2013-09-14 15:25:00","270","ARSON: Single Occupancy Residential","44400 3RD ST E","LANCASTER",,"6523893.19815594,2073493.62231728","013-16598-1132","1132","16598","CA0190024","LANCASTER","N"
16514449,"2013-09-14 23:15:00","277","ARSON: Motor Vehicles (Autos, Trucks, Buses, M/C Etc)","16300 E BRIDGER ST","COVINA","91722","6583978.31879914,1855483.13084568","013-04560-0865","0865","04560","CA0190008","SAN DIMAS","N"
16518513,"2013-09-18 23:45:37","277","ARSON: Motor Vehicles (Autos, Trucks, Buses, M/C Etc)","1500 FLOWER ST","GLENDALE",,"6472994.18331008,1882324.25475275","013-00240-3310","3310","00240","CA0190023","COMMERICIAL CRIMES BUREAU","N"
16519595,"2013-09-19 22:50:00","271","ARSON: Other Residential (Apts, Hotels, Dorms, Etc)","20000 ARROW HWY","COVINA","91724","6603180.01399143,1861156.92166343","013-04652-0870","0870","04652","CA0190008","SAN DIMAS","N"
